4546,3962,0157
1896,1077,0338
8894,1641,5647
3697,0053,2314
1991,1478,3446
6249,7775,1822
3274,2926,6930
6419,1798,0916
4958,8576,5662
9879,2323,5994
6172,5900,8987
3728,7326,9455
2484,6285,2682
4354,2568,8848
5336,1629,7334
4299,9399,1824
3736,1927,1829
1923,0869,9475
0132,7855,2211
3161,4805,6335
2961,9093,5149
9224,9626,1024
5960,8906,8279
0479,0079,6677
2992,3834,2350
9129,3723,7086
9650,9393,5894
7908,7369,4443
3200,5842,8822
8046,3454,3995
7653,6252,5484
1419,6428,3455
6542,0340,3617
9612,8377,6832
6582,0231,8150
8695,3408,1951
6106,4713,6796
7041,0246,1036
3856,2105,8564
7915,5512,8078
4294,1972,7194
8618,5566,3827
8528,8527,0916
2926,8598,2979
2780,0396,8152
4904,0913,2090
9466,2571,0689
3659,4282,9682
4839,8346,9688
4913,8844,3142
6944,9951,5713
8834,3179,5183
8508,9038,4420
5249,8913,6927
0468,2674,0874
3132,9570,0345
4139,2186,6299
5843,1225,0567
8146,7384,8950
6015,6629,5995
9229,0464,0473
1975,3404,9708
2880,9019,3447
3486,1853,0348
5538,6400,0270
6229,0513,5947
0940,1758,8719
4069,6813,0735
3900,8283,4510
6393,2347,5834
6668,8928,2874
2577,3833,3730
3876,4074,2048
0822,8561,1549
5504,8189,6784
8396,5351,1194
3087,6029,1492
2380,0160,4139
8677,4655,9880
1843,6319,7761
8316,8467,7648
1761,5301,7985
8996,2907,7082
1174,5570,5523
3755,6150,3464
3757,5324,0108
0387,7092,7566
2193,4377,0298
1517,6861,7078
2678,5191,2616
4239,3837,1302
1361,1210,4165
7635,0086,5937
2698,3972,6271
8940,7870,1905
0787,1983,1816
8066,1404,3227
5778,5958,0680
1031,9239,8893
9808,9095,3916
8465,5504,3050
2192,9976,2827
6202,9036,4046
3853,1583,0415
5677,1293,3486
4365,8289,5092
7103,2234,4909
0321,4690,1947
1656,7021,1539
8270,0987,6628
9309,7635,3787
5293,5508,7598
8986,0349,2224
2387,1051,4253
0636,4352,1350
1384,7946,7565
1246,9716,7195
0687,6321,5531
5659,9559,6660
9636,9269,6617
0198,5610,8178
2297,6954,2195
1388,5092,1516
2915,8290,7999
5868,7885,2040
4153,3178,5231
2036,9557,6580
2647,8209,8464
1832,3558,8794
0482,0848,8577
2838,2675,9915
6098,6291,3886
0684,0602,1123
7115,1295,9860
5517,4665,8028
4828,0764,7424
7968,5426,3411
4096,5108,4056
9518,5996,1794
3916,1162,4589
7060,9033,6446
4699,8555,2892
9752,5459,3572
5179,5877,6577
5012,0304,0387
5953,6908,8444
0533,9132,7290
5509,6932,7780
5635,8989,7236
1659,8030,5955
8241,9294,8710
7820,8522,6044
9189,2809,7580
1094,1947,4291
3076,4073,0493
9539,1657,6913
8298,4807,4732
8780,9455,8427
9314,1624,1766
7905,5015,4484
3408,7990,2030
5243,0271,5789
1203,7938,9454
9565,9750,0103
4004,3102,3232
6006,2450,1558
5022,8111,9754
3206,7901,4005
5692,0949,4434
5002,9193,9221
9920,4575,7270
3231,2677,5217
1611,1226,8186
2511,6145,6878
7224,7351,1268
1303,5843,0719
7938,6970,5757
1495,9701,1524
2034,3552,8716
9314,1839,0916
5074,2657,2420
7903,3975,8037
0270,7483,6732
9734,0346,0082
1263,1194,2403
4089,0877,7690
3453,0902,6665
7364,1379,7083
4895,3714,4452
4462,4897,8340
7811,5499,1785
8392,7262,3338
3592,4783,2733
5295,8165,2481
0598,2221,3265
3319,3236,3210
4196,4076,7904
1080,5248,4171
3581,9037,2427
7486,3697,4047
6911,6266,8990
1270,7209,2594
9316,3206,8595
5853,7416,6557
6819,7605,9865
2105,7980,6043
7192,9413,5359
1990,6599,8504
8687,8916,0574
0765,0784,3507
7214,4678,6694
8058,6478,7959
4899,2259,4274
7329,1872,1516
5011,5106,9243
1838,2160,7439
1749,1876,2671
1707,4268,6132
0876,7960,3129
3857,2326,3057
0959,8109,6938
6822,1214,9678
2807,3039,1548
2001,4092,9661
9110,1353,7920
7288,0070,9373
6857,8042,4509
2992,5902,6893
4699,2100,2850
6410,7202,0195
5873,4772,6466
4374,9767,8417
9047,5160,9252
2710,0928,8984
6508,3143,6058
8873,0839,3912
0895,6530,1577
0721,6548,7548
8667,7673,6433
0590,1046,1311
1124,9117,1832
2027,1096,5807
1098,2111,3384
0154,4939,5376
3751,9614,3144
8121,4071,9491
3570,1753,9256
5178,7340,8239
1072,7466,8218
6126,3260,2192
9694,0509,3790
1041,6731,9500
7485,3857,3936
4283,9229,7579
9597,8985,3002
2276,2732,0470
4972,6219,4474
9607,1962,6045
1023,7237,4867
8191,1067,5789
8447,7886,8064
6933,0636,0885
5411,1126,1311
5688,7576,5475
4450,4928,3184
6964,3306,2244
5326,9596,5899
1081,6254,3725
2980,1206,5163
2139,8360,6196
2237,3926,9126
8101,4210,4173
6966,5257,5022
4629,4986,9663
6846,0748,6461
0127,1620,5933
2201,0107,5938
6930,9775,8079
7036,9013,1637
9140,0522,6535
7473,4146,8365
0032,2617,1420
1046,9113,3073
4878,2209,0555
7276,3920,9211
9403,3139,5594
6157,5159,8275
2878,5347,4967
0252,7871,0772
4511,2015,6853
8829,3626,2103
2559,1634,8458
4222,6444,3887
1492,4369,0463
8411,9707,1058
4326,2552,6151
3782,2297,2073
0153,4499,0220
7200,3528,8169
7297,7997,4432
0566,9260,0601
4356,1991,2225
7300,2699,4851
0313,3489,0137
8851,7081,8399
3155,4701,0378
2588,5514,9161
2421,2020,9545
7149,8375,1438
3052,7739,0479
4707,0380,7092
9888,1208,6694
7923,3238,9302
1132,5492,8235
5294,5368,3860
5994,1290,2475
2975,0382,6677
6606,9747,4880
8861,4746,8877
7129,1265,8746
3746,8965,2683
6365,2818,9999
1990,0296,4458
3548,5543,4002
7418,2559,4258
4073,6434,5434
0595,3020,3709
6476,9682,4458
5124,7824,8654
0919,9153,9102
1703,9328,7672
9317,9169,9501
7264,4160,4556
6393,3458,5652
1990,9600,9160
9831,8607,5849
7461,9549,0525
1764,6664,4645
0674,0178,1925
8345,8684,6312
3048,7835,2010
0195,9152,7174
2875,4157,1285
1732,7497,6951
6636,0482,6060
8188,7808,8999
0647,6285,9770
5587,4833,9290
3861,0976,3738
0769,0615,5764
8542,1217,2403
3841,5629,4421
4537,6028,9350
2416,8651,3057
0953,9333,2389
7999,1816,6640
3216,5310,1568
0259,9026,6303
2930,4344,7739
3128,4804,9204
2011,5810,1789
4652,9944,0636
1779,6227,1388
5223,7372,8673
2258,7499,6965
1896,3665,2736
1677,5972,7752
4853,1634,0918
3645,4903,5200
8748,2282,6129
5602,0754,8051
0331,2843,5646
0609,9362,9967
9914,7027,2098
6608,7476,8171
0250,7853,7484
7739,2951,2745
9481,6498,5639
3522,9162,2215
6420,6829,4131
6693,4027,0026
6890,2314,4202
7814,8584,3828
7992,1700,8206
4808,0748,5387
3570,7573,3582
6443,8701,4505
9995,7048,2729
2238,8974,2056
3025,7661,2904
8427,7297,0726
3784,3755,1625
6734,6286,5913
6880,2146,0644
6538,0345,1439
4427,3485,5620
4562,9716,2014
5697,6431,7856
8903,6030,4977
8356,7556,5294
6369,8253,8732
8039,1995,6091
5548,1925,3925
9934,3496,5153
3450,4189,8542
6209,3833,5490
0022,6390,3820
2373,2002,5617
7200,2788,7383
7941,6300,3979
5778,3779,4073
9117,1820,6614
2159,7459,7695
8652,5301,7503
2535,1418,7149
5414,3959,2957
6310,7705,0806
8799,5092,5032
6657,0749,6754
9525,1367,1169
9903,3968,8715
9152,2383,7455
7925,4942,3042
5575,8209,9098
4072,2268,0390
2443,8805,4716
1322,4626,4646
9439,6324,6886
9246,2213,2762
1333,5870,6253
8680,5742,9751
0828,3996,7082
3596,0764,1729
1578,8335,2349
1802,0947,8637
3972,0013,9327
6941,4310,4795
4525,9943,9364
7399,6244,9462
9690,0803,2642
9606,8461,5146
9987,1842,9278
8085,2827,6192
6060,8716,3277
3096,9575,5857
1252,7456,2918
5953,7633,5290
2533,3300,8859
7076,5301,8244
8315,2098,8874
5080,4313,3355
0858,9387,5659
3791,2222,6606
2567,5338,1834
3316,0424,0591
9454,9883,5433
3021,5698,6197
9962,4285,8454
5714,5303,9036
9140,2158,9451
6627,1941,2755
3238,4878,1277
3513,7408,0394
2819,3916,6536
5166,7644,5312
4012,4521,5236
8528,3163,4293
3075,7224,9037
1449,5428,7075
2225,3046,8560
3228,5320,5675
4400,6783,6599
9947,7741,5107
6133,3050,6543
7350,0527,7125
2964,3524,3030
4339,9933,8996
3991,9872,5718
4524,9620,6767
4759,1693,4887
9427,5750,3337
0634,9750,4177
0394,7413,3474
8182,4925,5878
4689,1464,0687
4999,5814,4260
6730,5326,8279
3447,2929,9336
2617,2540,1219
6725,6135,6844
8803,2490,9369
7976,9070,9537
3183,4393,2416
3107,2728,4021
1905,7975,9161
2875,3644,4716
5758,7223,0474
7746,4511,9484
9331,1853,8815
4548,9159,6566
2635,8410,9581
5009,7152,9845
1201,7759,2714
5119,9328,3839
0829,9701,2398
6358,1422,6946
9736,9859,1347
7392,6727,7162
6004,5767,9144
0780,2675,8747
9300,4426,0771
9897,2666,5044
1678,3412,2555
3797,4928,7026
0690,1711,1976
2577,0404,4259
0590,3797,8816
2987,8942,0200
6124,1984,7023
2023,1932,1354
7742,5369,3886
3996,8307,3798
1415,7914,6843
4090,6363,0473
8759,6981,0504
8903,8046,3059
0490,4692,5836
3856,6891,0272
4905,4152,4545
0818,5447,9036
6147,6132,1799
1631,3810,3440
7078,1989,7993
1900,8629,2365
5126,4977,6811
2863,9546,6097
4343,3133,8465
8788,8041,1163
3599,8022,7919
3303,2983,7791
9236,2852,6794
3140,8582,4019
9519,3489,6237
9358,2944,3664
3525,7140,2445
3609,2520,6171
5831,5117,2986
0000,5114,6623
6525,7248,7635
7995,9859,1075
3133,7374,6802
2180,3643,2024
9356,0813,9728
1570,8719,4217
4493,8720,3834
9408,2340,1818
5483,6572,8899
4837,0232,2451
1276,5310,2451
5509,0130,2032
8375,5461,0107
1286,3551,9958
4597,7013,1494
7381,3448,9953
7222,7547,5586
3583,8047,0402
5784,5154,2707
2175,6966,2832
9995,7425,4058
8953,5500,8041
3003,0341,9906
8199,4215,1831
3101,9748,9484
7629,9195,4631
1519,8172,8497
0459,2185,1647
3084,2037,9008
1546,1527,9920
3768,7302,6966
8880,2338,4876
6762,5090,0224
2645,1930,0776
8137,5869,0295
8555,3154,7350
5394,9687,0622
0125,9843,5126
6205,4853,3505
4109,0775,3894
2989,0715,0035
1047,8084,6064
5281,5643,5402
4205,6747,2223
2449,1176,5680
4228,0306,3587
4707,2074,2691
7547,7420,3125
9076,4853,3224
1420,5920,4490
4250,4038,8324
0633,5371,5834
6734,6625,9000
3657,4127,9328
6053,7351,5817
4359,8344,2101
0951,7374,0240
5798,8872,7446
8332,9903,8093
9339,0366,4817
0122,8268,6375
2187,5328,2701
9402,1142,1387
3795,2859,8697
6399,3996,2559
3252,2937,1093
7094,2150,7752
2151,1706,8315
8442,6592,4362
5777,8041,1905
6943,9948,0225
2078,9376,3379
9223,7844,9641
6077,0843,6747
2091,7154,1922
6270,7083,3938
8243,8367,5762
4216,3283,9461
3347,3661,2312
2112,0317,2864
7399,4281,5515
3855,2033,4220
9466,1030,8724
2209,5473,0629
7909,7064,1427
4362,5466,7430
5809,2273,6564
9030,4300,0121
5092,2003,6899
3845,5160,5775
7186,0928,0476
8048,9769,0950
6235,2550,8258
4396,1387,3669
9180,8902,5851
2296,1475,7410
8429,2691,5719
0841,6049,7235
9424,0250,8336
7482,1064,3200
3744,2978,5306
7483,0948,2200
5691,2515,3139
7179,5098,8463
3800,1493,6239
0769,8130,3306
9772,4896,3158
1262,3872,8638
9495,8039,3554
1239,1325,6612
9641,1381,8581
6614,7118,7871
6981,8795,5003
8796,9883,3466
3459,0999,7530
4837,2970,7778
7563,4838,1797
0369,8244,8132
4829,7601,8422
2676,3193,0889
0944,7508,0332
3816,9227,8780
0145,0508,5880
1840,9172,9321
1393,0418,1614
7139,3482,0548
4095,9330,4430
6759,0776,7431
5708,1779,2677
0810,3487,0552
7307,6750,1459
9189,2297,2783
2177,2704,8761
9185,6575,9465
4208,1744,5819
0717,3364,8660
0739,6667,1770
6233,4614,6917
8896,0969,4977
3832,4302,0987
5623,9301,3925
7905,5230,7190
5279,4710,6610
4593,1260,9986
9725,7224,7964
2408,2708,5053
3340,3761,0883
9469,5214,8484
0766,4904,8431
3228,3344,1296
7329,8043,7339
9592,8053,5385
0208,7904,8800
3617,2442,3551
9286,8888,9993
8245,1506,2496
2889,1381,3471
3216,0541,3823
0500,5216,9229
0208,9275,3270
1773,9382,8672
4861,3546,3988
4763,9005,7171
4895,8415,0056
8560,5380,1710
0686,4099,3213
7548,3197,9932
0515,3573,1899
4614,4738,4240
3784,2260,4922
1862,7629,5541
5847,2153,7210
1254,5415,8772
5357,8928,0657
1761,2868,4056
3614,1643,3057
0778,0095,8503
2402,7784,4768
1146,1372,3276
6810,9636,1830
7678,1717,2968
3504,8725,0881
1350,5510,8354
2242,9034,0338
1100,8977,8729
0309,5563,0351
6948,6648,2157
1398,0548,2699
4921,2315,1689
0147,9003,7689
8098,3142,0306
8152,3409,3624
3054,6470,5865
7430,1013,5943
5965,0175,2594
6793,5653,7873
6219,0648,0636
3506,5544,2713
3017,9379,0260
8144,1630,8297
4943,5672,9883
9104,2335,8139
3127,9893,6736
7152,4975,6537
0161,8450,7250
5587,4073,7558
5148,7447,8729
3804,8040,7418
4828,1351,3983
6258,0582,3407
7861,1007,7724
5792,1579,3886
3992,0277,1046
2615,5396,8198
2566,0297,5735
6718,8409,0180
1122,0706,1098
4958,8388,4361
9140,5500,1497
0804,0625,1135
7744,2971,5096
9396,9422,9840
0114,4740,4851
6402,4784,2368
4844,6658,2044
5096,1839,0289
5748,0507,9836
1338,8327,6382
1119,8812,1493
5968,4453,2638
2344,5271,2616
2034,1412,6588
1063,1647,7734
8324,6120,5062
1825,6803,9452
0215,9234,2445
3454,6198,2495
5331,4639,0357
7081,2271,7565
2975,9761,9283
6965,8301,4697
7014,1906,4046
5753,4698,5097
6102,6610,1120
0787,2933,4710
1335,3067,3508
3397,0686,2900
0189,1571,4089
5779,6201,0126
8701,8476,3552
0821,5080,9133
8849,2534,1812
8338,2264,2552
5279,6628,7945
2161,7045,4390
9054,1925,0840
9114,4610,5150
2199,7641,0801
8767,8091,2955
6508,9578,8463
5804,1756,5499
8491,0964,2254
4103,5904,7962
8469,7810,7563
4962,4201,6764
6047,4046,8707
4603,9458,2103
1139,4504,9375
9506,6857,0951
3291,1869,2331
5832,0665,1175
6032,2167,7583
4506,8883,1949
8749,3718,9083
0064,9001,2665
9824,5754,7395
4312,7544,6140
6776,8380,3420
8746,6508,1552
4638,7468,6364
3180,8237,6436
8235,9985,1927
7536,3447,3492
7092,1618,0958
1887,6024,4563
3866,0339,0253
9041,3550,4694
6826,4578,1103
8120,9492,1203
1886,9137,8549
1088,8609,2199
2243,9174,4751
1793,5825,9287
5607,3685,1628
5835,9003,8922
4045,4467,6872
6203,3880,2238
4063,8349,1542
1205,8480,2170
6092,2448,3399
1996,6978,3630
7458,5968,5375
2191,0009,4212
2515,3230,9174
4817,6858,1835
2571,1385,4762
5036,4380,2274
7497,3952,4010
2675,9296,4086
1814,0256,1588
4186,5970,7724
4267,9489,0186
8260,5080,8241
5837,6615,2361
9353,2642,2415
5677,1077,0740
8068,4712,4936
3919,7501,2551
4672,1494,6532
9412,7559,4129
4551,7369,0614
7740,1248,3407
2549,3952,6268
9825,5917,2744
0529,0261,8758
1824,0988,3397
9585,5631,7748
1930,8383,2400
2898,6221,0901
8522,7739,1552
6289,3906,0444
6089,5512,0252
9463,9232,8554
7785,5895,6191
6112,5471,7822
3118,1492,1265
6004,3901,0097
8997,8901,0917
1388,0671,7542
9174,4216,1793
3632,0000,1479
4438,8790,3417
3066,0785,5974
4942,6029,4401
9276,5331,8379
6297,6733,8470
0470,4269,3947
6321,9664,4112
9670,8124,2070
3475,7504,3266
6597,7482,8857
5727,6560,9337
6939,5510,2206
2149,4017,1490
2994,2404,6523
6309,9233,4844
3828,1349,5570
1092,4591,2368
0603,8741,5015
0543,9256,3107
0553,2022,2867
2497,0900,6765
5814,2497,8955
2432,3518,5849
8558,3937,6880
5921,8185,3409
6706,2574,3090
3510,8846,7042
4140,2668,9353
4267,1933,9919
2394,3480,8757
8428,3918,2997
8318,1332,1533
1904,5814,5513
9535,5805,8717
9282,9686,7759
8824,3109,5249
9821,4782,9540
6834,5387,5379
7242,8529,8592
9432,3129,6765
0266,7402,3629
8902,0052,0347
6395,4189,9290
1573,7300,8459
1408,3774,3600
3365,7042,3086
0332,5580,6460
9921,2444,1811
6888,6323,2102
5474,2891,7643
9783,5525,8120
1075,8944,4668
3724,8756,1512
8488,3099,4988
1818,1552,9248
0063,4129,6240
1897,3366,4608
2264,3154,8214
3243,7314,7757
8927,1974,9455
3688,1379,5657
1419,2006,4334
6104,6752,1312
3333,4840,8177
8520,3072,3996
1593,4002,6840
3843,0402,3317
4389,5958,5312
2448,1440,7123
5141,6269,4584
0696,3821,4131
9847,6144,1227
5417,2223,8855
7127,6200,4422
7775,9140,8932
8941,9530,8946
7996,9739,8158
8748,3775,3376
8644,8892,3587
4517,7750,9175
2047,7696,3388
5871,5397,7452
1010,0375,9567
5998,2266,3431
4775,5004,9504
0558,1839,7120
6778,8440,9621
9448,6910,1750
1559,8458,3256
6999,6686,9702
8086,1509,2988
0623,4081,1636
5503,4665,3064
1375,3918,4205
3496,6071,9453
5456,4012,2481
3556,8162,3324
3467,6492,0221
4978,8731,8373
8316,4917,4015
6021,1364,4529
8579,6742,4030
7604,2195,5535
7410,6780,2365
4862,8240,3478
6703,3565,2626
0669,8376,5683
3111,6306,2843
5492,8220,7281
9430,2472,1073
3620,1227,2705
4535,0298,6856
8180,4084,9358
1123,4451,6645
4425,5914,1877
8163,4654,5352
9639,6027,9622
7477,7371,4387
7508,7989,5177
3142,8140,0147
6777,0370,0622
9833,3856,8514
1510,4365,6184
8403,1980,5490
2895,3572,9580
1109,7796,6815
3712,8343,2699
8386,2510,8191
2180,1819,7538
3129,1828,6744
0236,4177,5845
1156,3013,8431
6642,3277,2169
1036,9532,8461
9633,7438,0763
9577,5635,6866
5428,9118,6714
8092,6528,9696
1791,1980,9008
5806,9830,7006
1198,1180,3808
3245,9611,8190
8355,2610,8826
1809,6172,9073
3817,0214,1874
1018,0569,6723
4244,4694,7011
2668,8305,5841
6291,4091,8016
0439,8490,1895
9118,9936,3234
2968,3013,7599
5104,4110,0209
3538,7375,4961
8265,0277,9369
3636,4855,8166
2106,9531,0846
5547,4027,1711
1967,1279,5294
8965,1872,4553
2568,3838,1097
9735,0180,2884
2680,6902,0861
2108,6551,7100
0428,7479,9852
4146,0400,9203
4716,5118,7455
9147,1789,2239
2613,1689,4671
3591,3252,4530
6147,1719,4767
8012,4053,1920
4115,7954,1138
1128,9609,5874
2870,9298,8617
6830,9859,7120
5181,8002,4704
2135,1714,9772
2264,8680,1589
0649,2287,2472
3762,9063,1378
5902,2527,7072
4253,4091,4556
7613,9295,2532
3859,9188,0413
9922,6104,9498
8063,1448,5045
7367,4193,1660
8026,4888,1641
5501,2139,3506
0622,9483,6638
1109,1646,4133
1431,0395,7481
2890,8025,4090
2822,7907,7014
7033,0119,0932
5915,2367,6881
8754,5041,9329
8992,9108,8530
0220,7714,0280
5276,9213,1895
4928,5974,9219
6476,2871,7531
9612,4044,5675
7007,8593,1479
1265,8599,7963
9814,6743,6722
0125,1563,8012
8251,3017,8038
1716,2066,1640
9585,6249,1174
6730,1787,7901
9687,4650,1327
8096,6576,5188
5166,7770,2841
8160,1410,9311
3222,8600,2168
4504,5314,0168
8659,9262,5716
6655,5504,3460
6482,8279,8662
4267,8623,4726
8534,6623,1423
6921,5146,9599
3839,1548,9468
7587,5667,1595
1697,8668,2162
4942,5384,8246
0719,4938,2329
2241,3864,7375
2780,1986,5749
3168,9297,9613
7372,1675,8584
1220,5287,5237
8878,1908,7136
7575,1535,8869
8878,3237,0699
3555,9800,4561
6618,2277,6395
6561,6079,6658
8980,2958,8890
2425,6957,8613
7049,4471,1049
1720,8819,8660
5728,7270,6901
1005,4094,1506
7993,4286,5770
4465,2513,7257
8761,5940,2887
8203,8094,7730
0680,8961,7883
4896,5237,9073
7496,2272,7101
7387,0675,6543
6890,6205,5376
9829,0772,7198
1299,8689,5895
1643,2089,5294
5567,4032,0890
8109,8560,6625
4240,3297,1992
0954,2071,3375
2090,6180,9868
1553,8967,6457
5086,0312,3088
7775,1447,4931
9549,6489,5258
3363,1913,7659
8945,9623,7482
5803,8780,9098
1115,8409,3017
5624,3338,7226
4845,7232,7534
8025,1460,5711
7232,7663,1535
8828,4959,6277
7024,2019,5613
7131,1655,7128
7225,0954,8071
3378,4954,4578
0880,4743,7702
6783,2343,7300
8743,7059,2592
7267,5451,1426
6634,5404,1711
0088,5996,0835
3168,1126,2062
2665,7889,2480
6032,2627,6749
8844,7312,9504
8928,4070,1184
7361,9180,2950
7915,0914,3099
9667,2178,8427
1407,1110,8403
9774,1602,2598
5197,2410,7036
0834,0690,9023
7150,9350,1612
9097,8971,3178
8322,2360,8179
3518,3916,7717
6394,4748,1942
7956,7247,3286
2882,2806,6538
0026,5098,9345
9651,4289,6745
7866,7062,6227
3413,1657,7964
2866,3466,8871
7148,0288,4669
4244,9331,4230
3581,4663,8543
5009,0220,1111
0872,2821,2972
5354,9869,1616
2566,9811,5356
6100,0760,5835
5309,8389,0752
4416,0962,3694
9241,0814,6964
1342,4738,5887
4669,8705,4304
9932,5128,0039
6159,7256,3837
3466,7917,1036
3567,6924,6282
3147,4825,7818
4039,9930,2399
3773,3868,0015
5913,4715,9434
5055,2792,4377
7752,8193,1594
1351,3349,6138
6120,8712,6739
3807,1634,3551
0146,2063,9771
8202,9644,8449
4408,8427,6282
0285,5766,1256
0283,7867,5979
5905,5398,6404
8439,8421,9939
1049,4191,8410
1161,4040,2907
2684,5977,2272
0149,2014,9448
9185,7863,7694
1032,2511,4303
0486,4508,2690
6933,1693,4633
6431,6411,4977
0597,9201,9406
6451,1281,5746
8686,3149,6248
4291,4718,7228
3321,2523,0805
6887,5587,7997
9123,4561,7472
8069,7154,2997
8635,2071,8062
9313,8065,4528
5045,0191,7111
0348,2077,3412
9942,1284,2819
7590,8521,4698
9457,3680,9947
3704,9925,2036
9940,4241,8904
1624,7030,1107
9802,5736,4875
3424,4955,4186
7871,9474,5480
0465,9007,2952
3554,2731,0978
2965,2879,3909
2415,7549,7320
7370,3486,7428
6768,7301,9163
7412,8794,2486
3734,9007,6881
6629,1151,5482
6139,5995,3475
3505,0070,2507
4625,3635,9038
3122,1651,5010
4316,2501,5890
6649,8273,7163
3177,1884,4765
3759,1339,8793
9787,4206,9569
5763,1657,1685
4431,4017,1130
3954,2657,3691
7284,9336,6637
9469,7320,2867
8266,0262,0449
9341,8074,1940
3545,2660,4299
3107,3114,1646
8235,5687,6577
4980,9120,3218
4459,4501,2064
7356,1955,5281
2473,1365,8311
4548,3451,9341
2346,8603,4231
1967,2344,3756
6697,2330,9568
3968,7088,4867
7219,6109,0054
2939,3151,6063
1830,8290,5903
3502,8005,9924
6079,3454,9173
6452,8404,7569
5918,0366,1436
3858,1867,5339
8745,3751,9889
8809,3455,0773
3115,3762,3325
7660,3802,2285
4834,9307,1666
6844,9323,6835
9175,7539,1733
9222,2899,2315
8814,3405,2454
7569,3535,3045
6203,8312,5977
7529,0295,5993
0782,3171,4554
8281,2936,8390
5018,3928,5888
9712,1481,0047
8695,7886,5557
3047,4031,7391
1131,9054,8593
4365,9372,1660
2221,1830,1589
3806,4638,2076
1695,1814,2379
2796,9558,8298
2911,5941,6903
0738,4645,3594
7399,9512,3949
4147,2299,4191
3281,6390,5905
8992,2391,3478
7367,2291,4872
5275,9462,2316
4038,4456,4315
5899,6719,4015
7476,5543,8857
4774,2975,5088
4438,0369,1446
0178,9715,7366
5361,5944,3039
4546,2213,4738
2332,1833,9315
0102,7271,8058
9887,7792,9691
9088,4648,8701
3339,1165,6668
2758,6255,3055
8601,6817,1650
9758,3181,4736
2959,0373,2948
5580,2976,7946
0819,8014,6153
5251,2248,9176
0161,4614,7447
9190,1301,1570
1150,8645,3460
0711,8674,5529
4210,1077,0658
2225,0989,3706
3475,0216,7025
4510,0811,4584
8126,4137,8585
1340,3191,8800
5227,9095,7444
0990,5183,4173
3892,8957,8946
8539,3158,9944
2009,5286,5820
7071,5214,3614
3750,6634,0008
7656,8036,3595
6618,3971,0560
2216,0945,7915
8031,5083,9044
9642,2481,0740
7363,0588,8732
0281,5939,1299
8851,3017,0991
9019,1075,1362
8084,3685,2211
7055,4171,2675
7888,6145,4037
9405,3298,1081
8522,1831,5620
7607,6803,6910
8335,7831,2975
2642,9227,1384
4300,9519,2154
1619,4586,3105
5317,6073,7120
4838,4380,0305
5226,4970,5921
9262,7539,6833
1320,4480,9830
2858,5404,8996
9081,4401,0225
4541,4308,9340
4860,0322,0917
7814,1103,0781
6187,7538,6412
9831,8678,0710
5878,4765,8634
3893,0938,6337
7589,5145,6011
4208,8520,3578
1512,9784,8725
2227,1957,0144
5619,6889,8651
1099,4411,5605
6631,0849,3120
5735,9980,2227
1911,9323,0908
1436,2474,4587
7894,4016,1601
6676,6799,7241
5537,5042,0495
0489,2269,6586
2576,3713,0237
8101,4553,7330
2917,7841,6514
6859,8132,1057
8350,2517,0317
1512,6369,7122
2662,3935,0507
6191,3490,6451
6681,4655,6642
2281,2287,7385
5914,0197,9373
1256,3813,3132
9836,0944,9404
2189,9433,0446
1318,8769,8344
9717,1279,1328
9709,1277,1139
0157,0244,9967
0258,4641,1268
4538,3838,4853
9492,3062,1625
4827,2198,4680
2746,3802,2134
8939,6930,3399
1419,4853,3275
6135,0153,6073
4783,0333,4913
5612,4797,5422
4041,9921,3346
7682,8327,6652
3874,6711,5503
2192,9877,6613
2494,5610,4938
4669,7733,8025
7414,0607,2465
1264,8998,9678
6898,7413,8995
4806,1261,2242
9999,1702,6949
8568,8691,0444
0312,5394,8064
2405,3138,2827
2704,1444,2900
2229,8033,0594
0613,4326,8250
0436,2497,0035
6131,2547,3336
9283,4520,9946
2346,0605,8449
0500,6959,1028
8720,5477,1375
1333,8816,4276
2899,5225,3731
4314,6543,5934
0828,8093,9709
7338,7723,5668
0609,9730,5330
1372,5122,2218
6754,8340,7753
8990,9987,2980
5785,3562,1533
4757,3824,8205
7595,5919,7873
5901,0861,1354
4184,4074,5406
3156,4349,9251
3544,0413,9452
7874,7096,9647
0228,3597,1951
1438,6267,6776
8683,6669,8612
7438,5625,0179
2544,9836,3448
6402,2541,6343
2437,5920,3347
6844,0681,5536
6210,0401,1287
6741,3199,6093
6842,2475,7275
3557,7759,2542
0709,4804,2644
1889,3843,5467
5116,6818,0923
1017,3554,9441
2444,2390,0421
1653,4244,3695
8055,3523,9300
1054,1796,9046
1397,1357,3390
8977,5680,2939
8366,0865,7541
8496,7254,9751
3534,5320,8116
8388,1018,7362
5015,3146,5941
6166,6241,0598
7661,8494,3434
9567,9403,3018
0083,5976,7686
4827,6609,9492
2307,1892,7046
5911,3524,3272
7365,5673,9608
9572,9322,6233
5920,9409,0465
5905,1188,7485
7770,6194,2107
1600,3148,1030
9844,0838,2333
9942,1884,4006
8225,4072,9272
8618,8785,1928
0866,8107,7115
8304,7000,8543
9374,6507,6521
1025,9052,4717
0467,2403,0168
6306,1931,6070
0250,3804,4707
6884,0769,4302
1522,3745,4427
9798,8348,4935
1546,8914,8112
2504,6516,1891
0241,3452,9424
6517,2653,5308
0755,8627,6480
2105,0330,5303
2563,4996,8095
3994,5294,2051
8158,1144,3168
7613,7806,9143
